path,category,size,lines,words,has_frontmatter,frontmatter_keys
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/zipp/compat/__pycache__/py310.cpython-314.pyc,other,568,12,15,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/zipp/compat/__pycache__/py313.cpython-314.pyc,other,1673,30,45,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/zipp/compat/__pycache__/__init__.cpython-314.pyc,other,244,2,2,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/zipp/__pycache__/glob.cpython-314.pyc,other,6024,166,346,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/zipp/__pycache__/_functools.cpython-314.pyc,other,1077,18,42,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/zipp/__pycache__/__init__.cpython-314.pyc,other,20638,621,1126,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/zipp-3.23.0.dist-info/INSTALLER,other,2,1,1,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/zipp-3.23.0.dist-info/METADATA,other,3563,106,344,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/zipp-3.23.0.dist-info/RECORD,other,1078,14,14,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/zipp-3.23.0.dist-info/REQUESTED,other,0,0,0,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/zipp-3.23.0.dist-info/top_level.txt,other,5,1,1,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/zipp-3.23.0.dist-info/WHEEL,other,91,5,9,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/zipp-3.23.0.dist-info/licenses/LICENSE,other,1076,18,169,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/__pycache__/archive_util.cpython-314.pyc,other,10025,308,710,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/__pycache__/build_meta.cpython-314.pyc,other,28960,824,1686,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/__pycache__/depends.cpython-314.pyc,other,8249,282,561,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/__pycache__/discovery.cpython-314.pyc,other,34217,846,1873,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/__pycache__/dist.cpython-314.pyc,other,57467,1593,3394,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/__pycache__/errors.cpython-314.pyc,other,3564,88,267,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/__pycache__/extension.cpython-314.pyc,other,7198,205,726,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/__pycache__/glob.cpython-314.pyc,other,9823,286,488,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/__pycache__/installer.cpython-314.pyc,other,8867,278,483,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/__pycache__/launch.cpython-314.pyc,other,1536,43,83,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/__pycache__/logging.cpython-314.pyc,other,2419,58,107,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/__pycache__/modified.cpython-314.pyc,other,539,11,15,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/__pycache__/monkey.cpython-314.pyc,other,6126,152,301,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/__pycache__/msvc.cpython-314.pyc,other,64327,2107,3209,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/__pycache__/namespaces.cpython-314.pyc,other,5820,138,248,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/__pycache__/unicode_utils.cpython-314.pyc,other,4811,163,346,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/__pycache__/version.cpython-314.pyc,other,486,10,17,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/__pycache__/warnings.cpython-314.pyc,other,5779,196,388,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/__pycache__/wheel.cpython-314.pyc,other,16450,465,720,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/__pycache__/windows_support.cpython-314.pyc,other,1628,41,73,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/__pycache__/_core_metadata.cpython-314.pyc,other,16413,449,717,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/__pycache__/_discovery.cpython-314.pyc,other,1776,46,85,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/__pycache__/_entry_points.cpython-314.pyc,other,5083,146,258,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/__pycache__/_imp.cpython-314.pyc,other,3779,141,184,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/__pycache__/_importlib.cpython-314.pyc,other,445,8,11,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/__pycache__/_itertools.cpython-314.pyc,other,1071,29,62,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/__pycache__/_normalization.cpython-314.pyc,other,8674,306,537,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/__pycache__/_path.cpython-314.pyc,other,5052,124,286,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/__pycache__/_reqs.cpython-314.pyc,other,2595,70,110,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/__pycache__/_scripts.cpython-314.pyc,other,17704,480,901,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/__pycache__/_shutil.cpython-314.pyc,other,2975,81,141,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/__pycache__/_static.cpython-314.pyc,other,6924,184,487,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/__pycache__/__init__.cpython-314.pyc,other,13368,305,867,False,
finished-manuscript/.venv/Lib/site-packages/setuptools-82.0.1.dist-info/entry_points.txt,other,2449,51,136,False,
finished-manuscript/.venv/Lib/site-packages/setuptools-82.0.1.dist-info/INSTALLER,other,4,1,1,False,
finished-manuscript/.venv/Lib/site-packages/setuptools-82.0.1.dist-info/METADATA,other,6527,140,584,False,
finished-manuscript/.venv/Lib/site-packages/setuptools-82.0.1.dist-info/RECORD,other,64701,760,763,False,
finished-manuscript/.venv/Lib/site-packages/setuptools-82.0.1.dist-info/REQUESTED,other,0,0,0,False,
finished-manuscript/.venv/Lib/site-packages/setuptools-82.0.1.dist-info/top_level.txt,other,27,2,2,False,
finished-manuscript/.venv/Lib/site-packages/setuptools-82.0.1.dist-info/WHEEL,other,91,5,9,False,
finished-manuscript/.venv/Lib/site-packages/setuptools-82.0.1.dist-info/licenses/LICENSE,other,1023,17,162,False,
finished-manuscript/.venv/Lib/site-packages/tinycss2/ast.py,other,23674,886,2413,False,
finished-manuscript/.venv/Lib/site-packages/tinycss2/bytes.py,other,4768,113,418,False,
finished-manuscript/.venv/Lib/site-packages/tinycss2/color3.py,other,11118,337,1353,False,
finished-manuscript/.venv/Lib/site-packages/tinycss2/color4.py,other,16817,480,2075,False,
finished-manuscript/.venv/Lib/site-packages/tinycss2/color5.py,other,4087,135,458,False,
finished-manuscript/.venv/Lib/site-packages/tinycss2/nth.py,other,3488,100,342,False,
finished-manuscript/.venv/Lib/site-packages/tinycss2/parser.py,other,19071,528,1773,False,
finished-manuscript/.venv/Lib/site-packages/tinycss2/serializer.py,other,4423,146,531,False,
finished-manuscript/.venv/Lib/site-packages/tinycss2/tokenizer.py,other,15396,423,1527,False,
finished-manuscript/.venv/Lib/site-packages/tinycss2/__init__.py,other,603,18,68,False,
finished-manuscript/.venv/Lib/site-packages/tinycss2/__pycache__/ast.cpython-314.pyc,other,30026,982,2236,False,
finished-manuscript/.venv/Lib/site-packages/tinycss2/__pycache__/bytes.cpython-314.pyc,other,4606,117,367,False,
finished-manuscript/.venv/Lib/site-packages/tinycss2/__pycache__/color3.cpython-314.pyc,other,15408,485,863,False,
finished-manuscript/.venv/Lib/site-packages/tinycss2/__pycache__/color4.cpython-314.pyc,other,25493,832,1439,False,
finished-manuscript/.venv/Lib/site-packages/tinycss2/__pycache__/color5.cpython-314.pyc,other,5703,219,386,False,
finished-manuscript/.venv/Lib/site-packages/tinycss2/__pycache__/nth.cpython-314.pyc,other,4583,150,244,False,
finished-manuscript/.venv/Lib/site-packages/tinycss2/__pycache__/parser.cpython-314.pyc,other,19361,647,1563,False,
finished-manuscript/.venv/Lib/site-packages/tinycss2/__pycache__/serializer.cpython-314.pyc,other,6597,231,403,False,
finished-manuscript/.venv/Lib/site-packages/tinycss2/__pycache__/tokenizer.cpython-314.pyc,other,15777,686,931,False,
finished-manuscript/.venv/Lib/site-packages/tinycss2/__pycache__/__init__.cpython-314.pyc,other,931,22,53,False,
finished-manuscript/.venv/Lib/site-packages/tinycss2-1.5.1.dist-info/INSTALLER,other,4,1,1,False,
finished-manuscript/.venv/Lib/site-packages/tinycss2-1.5.1.dist-info/METADATA,other,3007,66,340,False,
finished-manuscript/.venv/Lib/site-packages/tinycss2-1.5.1.dist-info/RECORD,other,1638,25,25,False,
finished-manuscript/.venv/Lib/site-packages/tinycss2-1.5.1.dist-info/WHEEL,other,82,4,9,False,
finished-manuscript/.venv/Lib/site-packages/tinycss2-1.5.1.dist-info/licenses/LICENSE,other,1534,29,229,False,
finished-manuscript/.venv/Lib/site-packages/webencodings/labels.py,other,8979,231,467,False,
finished-manuscript/.venv/Lib/site-packages/webencodings/mklabels.py,other,1305,59,136,False,
finished-manuscript/.venv/Lib/site-packages/webencodings/tests.py,other,6563,153,590,False,
finished-manuscript/.venv/Lib/site-packages/webencodings/x_user_defined.py,other,4307,325,385,False,
finished-manuscript/.venv/Lib/site-packages/webencodings/__init__.py,other,10579,342,1132,False,
finished-manuscript/.venv/Lib/site-packages/webencodings/__pycache__/labels.cpython-314.pyc,other,7160,362,413,False,
finished-manuscript/.venv/Lib/site-packages/webencodings/__pycache__/mklabels.cpython-314.pyc,other,2751,84,158,False,
finished-manuscript/.venv/Lib/site-packages/webencodings/__pycache__/tests.cpython-314.pyc,other,9579,479,540,False,
finished-manuscript/.venv/Lib/site-packages/webencodings/__pycache__/x_user_defined.cpython-314.pyc,other,3553,76,96,False,
finished-manuscript/.venv/Lib/site-packages/webencodings/__pycache__/__init__.cpython-314.pyc,other,12037,381,895,False,
finished-manuscript/.venv/Lib/site-packages/webencodings-0.5.1.dist-info/DESCRIPTION.rst,other,1039,27,131,False,
finished-manuscript/.venv/Lib/site-packages/webencodings-0.5.1.dist-info/INSTALLER,other,4,1,1,False,
finished-manuscript/.venv/Lib/site-packages/webencodings-0.5.1.dist-info/METADATA,other,2063,52,261,False,
finished-manuscript/.venv/Lib/site-packages/webencodings-0.5.1.dist-info/metadata.json,other,1092,1,126,False,
finished-manuscript/.venv/Lib/site-packages/webencodings-0.5.1.dist-info/RECORD,other,1296,17,17,False,
finished-manuscript/.venv/Lib/site-packages/webencodings-0.5.1.dist-info/top_level.txt,other,13,1,1,False,
finished-manuscript/.venv/Lib/site-packages/webencodings-0.5.1.dist-info/WHEEL,other,110,6,11,False,
finished-manuscript/.venv/Lib/site-packages/wheel/bdist_wheel.py,other,1102,26,153,False,
finished-manuscript/.venv/Lib/site-packages/wheel/macosx_libfile.py,other,16712,486,1822,False,
finished-manuscript/.venv/Lib/site-packages/wheel/metadata.py,other,757,17,91,False,
finished-manuscript/.venv/Lib/site-packages/wheel/wheelfile.py,other,8720,241,758,False,
finished-manuscript/.venv/Lib/site-packages/wheel/_bdist_wheel.py,other,21729,616,1942,False,
finished-manuscript/.venv/Lib/site-packages/wheel/_metadata.py,other,6188,184,615,False,
finished-manuscript/.venv/Lib/site-packages/wheel/_setuptools_logging.py,other,781,26,75,False,
finished-manuscript/.venv/Lib/site-packages/wheel/__init__.py,other,59,3,7,False,
finished-manuscript/.venv/Lib/site-packages/wheel/__main__.py,other,512,25,63,False,
finished-manuscript/.venv/Lib/site-packages/wheel/_commands/convert.py,other,12743,337,986,False,
finished-manuscript/.venv/Lib/site-packages/wheel/_commands/pack.py,other,3078,84,315,False,
finished-manuscript/.venv/Lib/site-packages/wheel/_commands/tags.py,other,4775,140,448,False,
finished-manuscript/.venv/Lib/site-packages/wheel/_commands/unpack.py,other,1016,30,116,False,
finished-manuscript/.venv/Lib/site-packages/wheel/_commands/__init__.py,other,4432,153,401,False,
finished-manuscript/.venv/Lib/site-packages/wheel/_commands/__pycache__/convert.cpython-314.pyc,other,18419,563,990,False,
finished-manuscript/.venv/Lib/site-packages/wheel/_commands/__pycache__/pack.cpython-314.pyc,other,4966,157,309,False,
finished-manuscript/.venv/Lib/site-packages/wheel/_commands/__pycache__/tags.cpython-314.pyc,other,7283,296,477,False,
finished-manuscript/.venv/Lib/site-packages/wheel/_commands/__pycache__/unpack.cpython-314.pyc,other,1700,45,102,False,
finished-manuscript/.venv/Lib/site-packages/wheel/_commands/__pycache__/__init__.cpython-314.pyc,other,8055,255,523,False,
finished-manuscript/.venv/Lib/site-packages/wheel/__pycache__/bdist_wheel.cpython-314.pyc,other,826,19,68,False,
finished-manuscript/.venv/Lib/site-packages/wheel/__pycache__/macosx_libfile.cpython-314.pyc,other,18146,585,1131,False,
finished-manuscript/.venv/Lib/site-packages/wheel/__pycache__/metadata.cpython-314.pyc,other,881,15,67,False,
finished-manuscript/.venv/Lib/site-packages/wheel/__pycache__/wheelfile.cpython-314.pyc,other,13928,450,695,False,
finished-manuscript/.venv/Lib/site-packages/wheel/__pycache__/_bdist_wheel.cpython-314.pyc,other,29755,959,1549,False,
finished-manuscript/.venv/Lib/site-packages/wheel/__pycache__/_metadata.cpython-314.pyc,other,10373,292,608,False,
finished-manuscript/.venv/Lib/site-packages/wheel/__pycache__/_setuptools_logging.cpython-314.pyc,other,1707,47,84,False,
finished-manuscript/.venv/Lib/site-packages/wheel/__pycache__/__init__.cpython-314.pyc,other,298,7,9,False,
finished-manuscript/.venv/Lib/site-packages/wheel/__pycache__/__main__.cpython-314.pyc,other,1168,29,50,False,
finished-manuscript/.venv/Lib/site-packages/wheel-0.46.3.dist-info/entry_points.txt,other,110,6,4,False,
finished-manuscript/.venv/Lib/site-packages/wheel-0.46.3.dist-info/INSTALLER,other,4,1,1,False,
finished-manuscript/.venv/Lib/site-packages/wheel-0.46.3.dist-info/METADATA,other,2410,69,289,False,
finished-manuscript/.venv/Lib/site-packages/wheel-0.46.3.dist-info/RECORD,other,2482,36,36,False,
finished-manuscript/.venv/Lib/site-packages/wheel-0.46.3.dist-info/REQUESTED,other,0,0,0,False,
finished-manuscript/.venv/Lib/site-packages/wheel-0.46.3.dist-info/WHEEL,other,82,4,9,False,
finished-manuscript/.venv/Lib/site-packages/wheel-0.46.3.dist-info/licenses/LICENSE.txt,other,1107,21,172,False,
finished-manuscript/.venv/Lib/site-packages/_distutils_hack/override.py,other,44,1,1,False,
finished-manuscript/.venv/Lib/site-packages/_distutils_hack/__init__.py,other,6755,239,655,False,
finished-manuscript/.venv/Lib/site-packages/_distutils_hack/__pycache__/override.cpython-314.pyc,other,330,8,8,False,
finished-manuscript/.venv/Lib/site-packages/_distutils_hack/__pycache__/__init__.cpython-314.pyc,other,11733,323,626,False,
finished-manuscript/.venv/Scripts/activate,other,2288,76,268,False,
finished-manuscript/.venv/Scripts/activate.bat,other,1062,34,98,False,
finished-manuscript/.venv/Scripts/activate.fish,other,2252,69,258,False,
finished-manuscript/.venv/Scripts/Activate.ps1,other,9031,248,1057,False,
finished-manuscript/.venv/Scripts/cairosvg.exe,other,108403,1559,2976,False,
finished-manuscript/.venv/Scripts/deactivate.bat,other,393,22,34,False,
finished-manuscript/.venv/Scripts/pip.exe,other,108433,1562,2980,False,
finished-manuscript/.venv/Scripts/pip3.14.exe,other,108433,1562,2980,False,
finished-manuscript/.venv/Scripts/pip3.exe,other,108433,1562,2980,False,
finished-manuscript/.venv/Scripts/pymupdf.exe,other,108402,1561,2978,False,
finished-manuscript/.venv/Scripts/python.exe,other,241152,3641,5938,False,
finished-manuscript/.venv/Scripts/pythonw.exe,other,237568,3197,5763,False,
finished-manuscript/.venv/Scripts/wheel.exe,other,108401,1559,2976,False,
finished-manuscript/archive_removed_by_copilot_2026-04-07/book_template.tex,other,3088,74,130,False,
finished-manuscript/archive_removed_by_copilot_2026-04-07/book_template_final.tex,other,4060,95,162,False,
finished-manuscript/archive_removed_by_copilot_2026-04-07/cwbook-sample.tex,other,3773,98,559,False,
finished-manuscript/archive_removed_by_copilot_2026-04-07/cwbook.cls,other,9189,203,606,False,
finished-manuscript/archive_removed_by_copilot_2026-04-07/cwbook_minimal-sample.tex,other,907,27,116,False,
finished-manuscript/archive_removed_by_copilot_2026-04-07/cwbook_minimal.cls,other,3588,84,211,False,
finished-manuscript/archive_removed_by_copilot_2026-04-07/cwbook_refined.cls,other,2662,92,149,False,
finished-manuscript/archive_removed_by_copilot_2026-04-07/possibletemplate.aux,other,677,22,42,False,
finished-manuscript/archive_removed_by_copilot_2026-04-07/possibletemplate.tex,other,1038,46,137,False,
finished-manuscript/archive_removed_by_copilot_2026-04-07/stylish_book_template.tex,other,1745,40,51,False,
finished-manuscript/cwbook_minimal_package/chapter01.tex,other,18170,110,2966,False,
finished-manuscript/cwbook_minimal_package/chapter02.tex,other,13362,118,2176,False,
finished-manuscript/cwbook_minimal_package/chapter03.tex,other,13411,144,2175,False,
finished-manuscript/cwbook_minimal_package/chapter04.tex,other,11377,154,1829,False,
finished-manuscript/cwbook_minimal_package/chapter05.tex,other,11443,120,1865,False,
finished-manuscript/cwbook_minimal_package/chapter06.tex,other,7330,72,1239,False,
finished-manuscript/cwbook_minimal_package/chapter07.tex,other,366,8,21,False,
finished-manuscript/cwbook_minimal_package/chapter08.tex,other,7728,67,1267,False,
finished-manuscript/cwbook_minimal_package/chapter09.tex,other,3265,32,513,False,
finished-manuscript/cwbook_minimal_package/chapter10.tex,other,3179,18,495,False,
